date,section,uri,title,content
5/16/2025 0:00,Politics,https://trt.global/world/article/8dd8006d7488,"Delegations for peace talks between Russia, Ukraine in Istanbul determinedTurkish Foreign Minister Hakan Fidan, US Secretary of State Marco Rubio and Ukrainian, Russian delegations to meet Friday.","The delegations that will continue peace talks between Russia and Ukraine in Istanbul, Türkiye on Friday have been determined.

Turkish Foreign Minister Hakan Fidan, a US delegation headed by Secretary of State Marco Rubio, a Ukrainian delegation headed by Defence Minister Rustem Umerov and a Russian delegation headed by President Vladimir Putin's adviser Vladimir Medinsky will be taking part.

Ukrainian President Volodymyr Zelenskyy issued a decree forming an official delegation to participate in the peace negotiations. Scheduled to meet with Turkish, Russian and US officials, it will be headed by Defence Minister Rustem Umerov.

It will include Deputy Foreign Minister Sergiy Kyslytsya, Deputy Head of the Security Service (SBU) Oleksandr Poklad, Deputy Head of the Foreign Intelligence Service Oleh Luhovskyi, Deputy Chief of the General Staff Oleksii Shevchenko, Deputy Head of the Main Intelligence Directorate (GUR) of the Ministry of Defence Vadym Skibitskyi, Deputy Head of the Headquarters of the Air Force Command Yevhenii Shynkarev, Deputy Head of the Headquarters of the Naval Forces Command Oleksandr Dyakov, Head of the Department of International and Operational Law of the Central Legal Department of the General Staff Oleksii Malovatskyi, Senior Officer of the Main Operations Directorate of the General Staff Oleksandr Sherikhov, Protocol Officer of the Support Unit of the Commander-in-Chief of the Armed Forces Heorhii Kuzmychev, and Advisor to the Head of the Office of the President Oleksandr Bevz.

The Russian delegation, headed by Vladimir Medinsky, will include Deputy Foreign Minister Mikhail Galuzin, Russian General Staff Main Intelligence Directorate (GRU) Director Igor Kostyukov and Russian Deputy Defence Minister Aleksandr Fomin.

The list of experts in the delegation includes Deputy Director of the Information Department of the Russian General Staff Aleksandr Zorin and Deputy Director of the State Policy Department of the Russian President for the Humanitarian Field Yevgeniya Podobreyevskaya as well as Director of the Second Department of the Commonwealth of Independent States Countries of the Russian Foreign Ministry Aleksandr Polishchyuk and the Deputy Director of the Main Directorate of International Military Cooperation of the Russian Ministry of Defence Vladimir Shevtsov."
5/15/2025 0:00,Politics,https://trt.global/world/article/223f55e87aa9,"US officials probe ex-FBI chief James Comey's '8647' post about TrumpComey's Instagram post of a shell formation reading '8647' sparks claims it was a veiled threat to ""eliminate"" US President Donald Trump.","US law enforcement officials have said they were looking into a social media post by former FBI Director James Comey depicting an image of ""8647,"" which some Trump supporters interpreted as a threat against President Donald Trump.

Comey, who was fired by Trump in 2017, later took down the post on Thursday, saying he was unaware the apparent political message could have been associated with violence.

In US parlance the number 86 can be used as verb meaning to throw somebody out of a bar for being drunk or disorderly, and 47 is code for Trump, the 47th president.

Some Trump supporters interpreted the message as one to violently remove Trump from office, including by assassination.

The Merriam-Webster Dictionary says on its website that one recent meaning of the term was ""to kill"" but that it had not adopted that ""due to its relative recency and sparseness of use.""

The Secret Service, which is responsible for protecting the president, said it was aware of Comey's post but did not assess its meaning.

""The Secret Service vigorously investigates anything that can be taken as a potential threat against our protectees. We are aware of the social media posts by the former FBI director and we take rhetoric like this very seriously. Beyond that, we do not comment on protective intelligence matters,"" Secret Service spokesperson Anthony Guglielmi said in a statement.

'Cool shell formation on my beach walk'

Homeland Security Secretary Kristi Noem, whose agency oversees the Secret Service, said on X that DHS and Secret Service were ""investigating this threat and will respond appropriately.""

Current FBI Director Kash Patel said on X that his agency was in communication with the Secret Service about the post and ""will provide all necessary support.""

Others were more explicit in assigning a malign meaning to Comey's post, with White House Deputy Chief of Staff Dan Scavino saying it was a call to assassinate Trump.

Comey posted an Instagram photo of the number 8647 formed by seashells on the beach.

""Cool shell formation on my beach walk,"" Comey said.

But after the uproar from Trump supporters, Comey took the post down, saying he had assumed it was merely a ""political message.""

""I didn't realise some folks associate those numbers with violence. It never occurred to me but I oppose violence of any kind so I took the post down,"" Comey said.

Early in his first term, in May 2017, Trump fired Comey, who as FBI director had been leading an investigation into the Trump 2016 presidential campaign's possible collusion with Russia to help Trump get elected."
5/15/2025 0:00,Politics,https://trt.global/world/article/29ed7791ea6c,"Trump encourages Apple to bring production home to US instead of IndiaDonald Trump says he told Tim Cook that he does not want him to build production facilities in India, and that Apple will be ""upping their production in the United States.""","US President Donald Trump has said that he spoke with Apple CEO Tim Cook and told him not to expand his production facilities in India, but to do so in America.

""I had a little problem with Tim Cook yesterday,"" Trump said during his visit to Qatar on Thursday.

""I said to him, Tim you're my friend, I treated you very good. You're coming here with $500 billion, but now you're building all over India,"" he said, referring to Apple's plan announced in February to invest $500 billion in the US over the next four years.

Trump said he informed Cook that he does not want him to build production facilities in India, and that Apple will be ""upping their production in the United States.""

The US president claimed that selling American goods in the world's most populous country is ""very difficult"" because India has one of the highest tariff barriers in the world.

However, he noted that while the Asian country looks for a deal on import duties, India has offered them a ""no-tariff"" deal.

Trump's remarks came after Tim Cook said earlier this month that the majority of Apple's products to be sold in the US in the coming months will be sourced from India and Vietnam rather than China, which has been the target of US President Donald Trump's highest tariffs.

""We do expect the majority of iPhones sold in the US will have India as their country of origin,"" Cook said.

The primary production location ""for almost all iPad, Mac, Apple Watch, and AirPods products sold in the US"" will be Vietnam in the meantime.

Cook noted that the great bulk of all products sold outside the US will continue to be manufactured in China.

Apple is among the most impacted tech firms in the US, with its shares falling by around 5.1 percent since the tariffs were announced.

Due to low production costs, the majority of Apple products are now manufactured in China.

The Trump administration has repeatedly stated that it wants Apple to move production to the US.

Earlier this week, the US and China agreed to a sweeping rollback of punitive tariffs for an initial 90-day period, signaling a rare moment of relief in their protracted trade conflict and raising hopes for longer-term economic stability."
5/15/2025 0:00,Politics,https://trt.global/world/article/0b801dd6d37c,"Crucial meetings in Istanbul set stage for Russia-Ukraine peace talksOn Friday, negotiations are expected involving delegations from Russia, Ukraine, US and Türkiye, Turkish Foreign Ministry sources say.","The Turkish metropolis of Istanbul once again became the stage for high-stakes diplomacy, with peace talks under way between Russia and Ukraine in a renewed bid to end the war.

On Friday, a flurry of meetings is expected in Istanbul involving delegations from Russia, Ukraine, the United States and Türkiye, according to Turkish Foreign Ministry sources.

While trilateral talks are planned between the US, Ukraine and Türkiye as well as between Russia, Ukraine and Türkiye, it remains unclear whether a four-way meeting will take place.

Turkish Foreign Minister Hakan Fidan is set to host US Secretary of State Marco Rubio, Ukrainian Defence Minister Rustem Umerov and Russian presidential aide Vladimir Medinsky.

The negotiations — facilitated by Türkiye — mark the first attempt at direct talks between the warring sides since early 2022.

Ukrainian President Volodymyr Zelenskyy arrived early on Thursday in Ankara for a meeting with Turkish President Recep Tayyip Erdogan before deciding on Kiev's participation in the talks.

Following the talks, Zelenskyy confirmed Ukraine's participation, despite expressing concerns about the Russian delegation's composition. He announced that Defence Minister Umerov would lead the Ukrainian delegation in Istanbul.

""Despite the rather low level of the Russian delegation, out of respect for (US) President (Donald) Trump, for the high-level Turkish delegation and President Erdogan, and wishing to attempt at least the first steps toward de-escalation and an end to the war, I decided to send our delegation to Istanbul — though not in full,"" Zelenskyy said.

He praised Türkiye's ""multifaceted"" role in diplomatic efforts and emphasised that Ukraine’s visit began with ""a very meaningful conversation at the highest level.""

Russia says goal is long-term peace

Meanwhile, the Russian delegation, led by presidential aide Medinsky, arrived at Istanbul's Dolmabahce Palace, where the talks are based.

Medinsky said his team has full authority to negotiate and sees the new round of talks as a continuation of the 2022 Istanbul process.

""The goal of direct negotiations with the Ukrainian side is to achieve long-term peace,"" he said, calling for a constructive approach.

In a televised briefing for Russian media in Istanbul, Medinsky late on Thursday announced: ""Tomorrow morning, literally from 10 am, we will be waiting for the Ukrainian side, which has to show up to the meeting.""

""We are ready to work,"" Medinsky said in a video posted on the Telegram messaging app. He said his delegation had held ""productive"" talks with Turkish Foreign Minister Fidan.

President Erdogan, in remarks following his meeting with Zelenskyy, reaffirmed Türkiye's commitment to facilitating dialogue and said Ankara would be willing to host talks between the Russian and Ukrainian leaders when they are ready.

He described the moment as a historic opportunity for peace and stressed the urgency of reaching common ground to prevent further bloodshed.

After leaving the informal NATO foreign ministers meeting in the Turkish resort city Antalya, Turkish Foreign Minister Fidan met with the Russian delegation in Istanbul's Dolmabahce Palace.

Shortly after, the Turkish Foreign Ministry announced Friday's expected meetings.

Meanwhile, President Trump, speaking from Abu Dhabi on the final stop of his Middle East tour, said he would ""probably"" return to Washington on Friday but left open the possibility of a surprise visit to Istanbul.

He had suggested that Russian President Vladimir Putin's attendance was contingent on his own, saying: ""Obviously, he wasn't going to go. He was going to go, but he thought I was going to go. He wasn't going if I wasn’t there. And I don’t believe anything is going to happen, whether you like it or not, until he and I get together. But we're going to have to get it solved because too many people are dying.""

US Secretary of State Rubio also expressed limited optimism for the talks, saying Washington has ""no high expectations."""
5/15/2025 0:00,Politics,https://trt.global/world/article/7a6b7f9f4299,"Türkiye plays ‘multifaceted' role in diplomacy—ZelenskyyUkrainian president confirms delegation sent to Istanbul for peace talks, says Türkiye engages at 'highest level'.","Ukrainian President Volodymyr Zelenskyy has stressed Türkiye’s ""multifaceted"" role through diplomatic efforts to end the Russia-Ukraine war as Kiev prepares for peace talks in Istanbul with a delegation led by Defence Minister Rustem Umerov.

In a statement on X, Zelenskyy said the Ukrainian delegation's visit to Türkiye began on Thursday with high-level meetings in the capital Ankara.

“We had a very meaningful conversation at the highest level,” he said, referring to his talks with Turkish President Recep Tayyip Erdogan.

""This is a very important signal — not only politically, but also personally, in terms of our friendship and Türkiye’s multifaceted support for Ukraine.""

He stressed that Türkiye received Ukraine’s senior officials “with a delegation of equal standing -- at the highest level,” noting Ankara’s active involvement in efforts to facilitate negotiations between Ukraine, Russia, and international actors, including the US.

Despite concerns over the composition of the Russian delegation, which Zelenskyy said lacks decision-making authority, he confirmed that Ukraine would still take part in the Istanbul talks.

“I have decided to send a Ukrainian delegation to Istanbul — though not in full,” he said.

Zelenskyy’s delegation will remain in Istanbul until Friday.

Meanwhile, Vladimir Medinsky, the head of the Russian delegation, said in a press conference in Istanbul that his team has full authority to discuss all matters necessary for resolving the conflict.

He asserted that the delegation was approved by a presidential decree and prepared during a meeting with Russian President Vladimir Putin.

“The goal of direct negotiations with the Ukrainian side is to achieve long-term peace,” Medinsky said, calling for a constructive approach to find common ground."
5/15/2025 0:00,Politics,https://trt.global/world/article/63aa159b03ef,"Can Istanbul talks find a way forward to ending Russia-Ukraine conflict?Despite the ifs and buts over the proposed meeting in the Turkish city, the negotiations can help both sides clarify the conditions for a potential ceasefire deal.","Top officials from Russia and Ukraine are all set to meet face-to-face in Istanbul for the first time since they signed a historic grain deal in the Turkish megapolis in 2022.

While Ukrainian President Volodymyr Zelenskyy arrived in Ankara and could potentially travel to Istanbul for the talks brokered by Türkiye, there was no clarity if Russian President Vladimir Putin would attend the talks.

“The difficulties of a leadership-level meeting show that negotiating conditions for a peace deal will be very tough between the two sides,” Abdullah Erboga, an Istanbul-based academic and expert on international affairs, tells TRT World.

The latest Istanbul talks – coming more than three years after the start of the Russia-Ukraine war in February 2022 - are being seen as the first serious attempt to end the conflict, the bloodiest in Europe since World War II.

US President Donald Trump – who is on a Middle East tour – announced on board Air Force One that “if something happened, I’d go (to Istanbul) on Friday if it was appropriate”. His comments are being read as clear signs that the US and other stakeholders have not yet given up hopes of a last-minute trip to Istanbul by Putin.

There is also a possibility that Trump might visit Istanbul or Ankara to meet Turkish President Recep Tayyip Erdogan and make a public call to Putin to show up for the Ukraine meeting.

""I don't know that he (Putin) would be there if I'm not there. I know he would like me to be there, and that's a possibility. If we could end the war, I'd be thinking about that,"" Trump told reporters accompanying him on his tour.

While there are big hopes for a positive outcome from the talks, analysts say there are real differences between the expectations of the two warring sides.

While Ukrainians expect at least a 30-day truce from the Istanbul meeting, the Russians are seeking a peace deal on the lines of the 2022 draft agreement in Istanbul, which proposed Kiev’s neutrality and the acceptance of Russian as the second official language of Ukraine. Ukraine would also consider reducing its army and paying attention to Russia’s security concerns, according to the draft.

But the draft was not ratified as Ukraine refused to recognise Russian sovereignty in some occupied regions, including Crimea.

Sergei Markov, a leading Russian academic and a former advisor to Putin, sees the opportunity for successful negotiations in Istanbul as “quite small” because of various reasons ranging from Zelenskyy’s “reluctance” to hold serious talks with Moscow to big differences between the two sides on what a ceasefire would serve.

Russia strongly believes that Kiev has a hidden agenda in its unconditional ceasefire demand backed by Western powers, which is to address their growing military crisis, Markov tells TRT World. He feels that Zelenskyy wants to use the ceasefire period as an opportunity to invite British, French and other Western troops into Ukrainian territory.

Zelenskyy is also seeking the deployment of US air-defence systems in Poland and Romania, the two Eastern European neighbours to Ukraine, to protect both Kiev’s troops and Western soldiers, according to Markov.

In recent months, Ukraine has faced military setbacks across different fronts.

Moscow considers the 30-day ceasefire call without conditions as the proposal of “all of the Russian enemies,” says Markov, but he also adds that the Kremlin is not against a ceasefire if it provides clear guarantees that no foreign troops and military aid would be sent to Ukraine.

“Zelenskyy (has) come to Türkiye only because of Trump’s pressure,” not for a real peace deal, says Markov.

Prior to his trip to Türkiye, Zelenskyy indicated that ""Ukraine is ready for any format of negotiations, and we are not afraid of meetings.”

But a Wall Street Journal report, citing “officials briefed on Kiev’s position”, claimed that Ukrainian negotiators only aim to talk about a ceasefire without discussing any other matters.

On the other hand, Russians do not want to have a concrete peace deal at this stage when Moscow has an upper hand in war fronts, says Erboga, adding that Moscow’s low level representation in the Istanbul meeting proves this point.

Also, Russian Foreign Minister Sergei Lavrov’s definition of the Istanbul negotiations as “intrigue” shows Russian hesitation for a peace deal, according to Erboga.

The Russian analyst says that beyond disagreement on calling an unconditional ceasefire, there are also other problem areas, particularly on the content of a possible peace deal.

He was referring to Moscow’s position of embracing the 2022 draft agreement in Istanbul and Ukraine’s refusal to accept it.

The process of signing a peace deal based on the 2022 Istanbul negotiations was “interrupted” because of both Zelenskyy’s reluctance to reach an agreement with Russia and opposition from British and US leaders, David Johnson and Joe Biden, according to Markov.

Can both sides return to the Istanbul format?

“For Russia, it’s important to continue the Istanbul negotiations to specify those conditions of a possible deal produced by the 2022 talks,” says Markov.

Among those conditions is demilitarisation of Ukraine, which should reduce its army size and heavy weapons to a level where it can not target territories deep inside Russia, he says.

He also mentions Ukraine must end “anti-Russia measures” like restrictions on the use of the Russian language, and also dismantle far-right groups like the Azov Brigade.

Markov sees these alleged Ukrainian policies as the “root causes” of the conflict, an opinion similar to Putin’s call that any negotiations with Ukrainians should aim to “eliminate the root causes”.

“Russia wants to continue those negotiations with Ukraine to reach a peace deal,” says the analyst, referring to the Istanbul format. “Russia clearly rejects the Western narrative that Moscow is the aggressor,” says Markov.

But other analysts suggest that no matter who is the aggressor, the current Ukrainian military situation is much better than in 2022, as they hold more Russian territory than initial days of Moscow's “special military operation”.

This means Ukraine is not willing to accept Russian conditions from three years ago.

Some even suggest that Zelenskyy is open to visiting Ankara rather than Istanbul “so as to mark a break with that line of negotiations.”

Both Russians and Ukrainians have blamed each other for not reaching a peace deal so far.

Analysts say that both sides want to show Trump their willingness to reach a deal, but blame the other party for preventing the occurrence of an agreement.

“Zelenskyy plans to show Trump that Russians are not willing to reach a peace deal, so the Trump administration can go back to policies of the Biden administration,” says Markov.

But Western analysts also see Putin’s recent “direct talks” offer as a political tactic to show his willingness to reach a peace deal with Ukraine to the US president."
5/15/2025 0:00,Politics,https://trt.global/world/article/7e4b13689ef0,"Anticipation builds ahead of Russia-Ukraine peace talks as Erdogan meets Zelenskyy in AnkaraTurkish Foreign Ministry sources have dismissed reports of any delay in the planned Russia-Ukraine peace talks in Istanbul, saying the meeting schedule was never finalised.","Turkish Foreign Ministry sources said on Thursday that there is no question of a delay or postponement of the Russia-Ukraine peace talks in Istanbul, as the meeting schedule had not been finalised in the first place, Türkiye’s Anadolu Agency reported.

The statement came as Ukrainian President Volodymyr Zelenskyy held a closed-door meeting with Turkish President Recep Tayyip Erdogan in Ankara, ahead of the expected negotiations.

The bilateral meeting and the inter-delegation working lunch, held at the Presidential Complex, lasted 2 hours and 45 minutes.

The meeting was also attended by National Defence Minister Yasar Guler, National Intelligence Organization head Ibrahim Kalin, and Akif Cagatay Kilic, chief presidential advisor on foreign policy and security.

Turkish Foreign Ministry sources said the schedule for the peace talks will be made public once it is finalised.

Zelenskyy arrived in the Turkish capital Ankara for a meeting with Erdogan ahead of expected Russia-Ukraine peace talks. The plane carrying Zelenskyy landed at Ankara’s Esenboga Airport at 12.14 pm (0914 GMT).

Zelenskyy was welcomed at the airport by Ukrainian Foreign Minister Andrii Sybiha and officials who came to Türkiye for a NATO foreign ministers meeting in the southern Turkish city of Antalya.

Also on Thursday, a Russian delegation arrived in Türkiye for the negotiations on a possible ceasefire with Ukraine, the Russian RIA Novosti news agency reported.

The bilateral meeting and the inter-delegation working lunch, held behind closed doors, lasted 2 hours and 45 minutes, according to Anadolu Agency.

The closed-door meeting was also attended by Türkiye’s National Defence Minister Yasar Guler, National Intelligence Organisation head Ibrahim Kalin, and Akif Cagatay Kilic, chief presidential advisor on foreign policy and security.

Earlier on X, Türkiye’s Communications Director Fahrettin Altun also said Erdogan and Zelenskyy are expected to discuss the latest developments in the ongoing Russia-Ukraine war, addressing the situation from all angles.

During the visit, Erdogan is also expected to stress Türkiye's call for an immediate ceasefire and the start of peace negotiations, he added."
5/15/2025 0:00,Politics,https://trt.global/world/article/d12fc283fdae,"Istanbul peace talks: Ending Russia-Ukraine War to help boost regional trade'The end of this war will bring significant economic and trade benefits to Türkiye and the region, and the peace talks led by Türkiye will bring a new forward momentum to the world,' says the Turkish deputy trade minister.","Turkish Deputy Trade Minister Mahmut Gurcan has voiced optimism over the potential outcomes of the peace talks between Russia and Ukraine in Istanbul, stressing that a resolution to the conflict would significantly enhance trade across the region.

Speaking to Anadolu Agency on Thursday during the Russia-Islamic World: KazanForum in Tatarstan, Gurcan emphasised that ending the war is essential for Moscow to unlock broader economic opportunities.

""Throughout the conflict, Türkiye has continued its trade relations with Russia within the framework of international sanctions,"" he said. ""Looking ahead, I believe Türkiye is well-positioned to capitalise on the new trade dynamics that peace could bring.""

He added that peace would not only benefit Türkiye’s economy but also contribute to broader regional prosperity.

“A successful outcome from these talks could create real momentum, not just for trade, but for global stability,” Gurcan said.

Gurcan said the Russia-Islamic World event brought together the Islamic world to showcase halal products, and that the event is important for Türkiye in developing economic relations.

The deputy minister noted that the trade volume between Türkiye and Russia reached $53 billion as of the latest figures.

“We believe such events are significant to achieve the $100 billion trade volume target set by President Recep Tayyip Erdogan and President Vladimir Putin,” he said. “We’re holding talks with our Turkish firms, which are also showcasing their products at the forum, about relations with Russia and Tatarstan.”"
5/15/2025 0:00,Politics,https://trt.global/world/article/0ff2e34326bb,Türkiye hopes Istanbul talks will open new chapter for Ukraine-Russia peaceForeign Minister Hakan Fidan highlights Türkiye’s strategic role as NATO ministers gather in Antalya amid Ukraine peace efforts.,"Turkish Foreign Minister Hakan Fidan has expressed hope that Thursday's peace talks between Ukraine and Russia in Istanbul might pave the way for a fresh start between the two warring sides.

“Now, after three years of immense suffering, there is finally a window of opportunity,” Hakan Fidan said in his welcoming speech at the opening of an informal NATO foreign ministers meeting.

Russia and Ukraine are expected to hold direct peace talks in Istanbul — the first in nearly two years — with Türkiye once again playing host and mediator.

“The talks in Istanbul, hopefully, may open a new chapter,” Fidan said.

Fidan also stressed the need to establish a security network across NATO stretching from the US state of Texas to the Turkish capital, Ankara.

Speaking to reporters on day two of the informal NATO meeting, Fidan stressed the many significant developments unfolding in the Euro-Atlantic region.

""As allied partners, today we will have important discussions ranging from how to manage defence burden-sharing, how to strengthen our defence industry base, and how to bring peace to Ukraine.”

The allies will focus on strengthening defence cooperation and advancing efforts to achieve peace in Ukraine, he said.

Fidan added that the meeting would also lay the groundwork for June’s NATO summit set to be held in The Hague.

With diplomacy unfolding simultaneously in Antalya and Istanbul, Türkiye is asserting itself not only as a key NATO ally but as a diplomatic hub with increasing influence over the resolution of international conflicts.

Fidan also emphasised that Türkiye will continue to play a crucial role in European security.

“As NATO's second-largest military, Türkiye will continue to play a crucial role in the European security architecture through its military capabilities and defence industry infrastructure,” Fidan said.

He underlined that the discussions in Antalya reaffirmed NATO’s leading role in the Euro-Atlantic security architecture, adding that Europe’s security cannot be considered separately from NATO.

“In such a period, our expectation is that all steps in the field of security should be taken without unnecessary repetition, divergence, or detachment from NATO,” Fidan said, adding that they raised these issues in both alliance-wide meetings and bilateral talks."
5/15/2025 0:00,Politics,https://trt.global/world/article/f5e7119ca8cb,Putin gathers top officials ahead of Ukraine talks in IstanbulKremlin confirms high-level preparation as Russia and Ukraine return to the negotiation table in Türkiye.,"As diplomatic efforts intensify to bring an end to the years-long war in Ukraine, Russian President Vladimir Putin has convened a high-level meeting with his foreign and defence ministers ahead of peace talks scheduled in Istanbul on Thursday.

The talks, which mark the first direct negotiations between Russia and Ukraine in nearly two years, are set to take place in Türkiye under Ankara’s mediation. They come amid a flurry of diplomatic activity, with both NATO and US officials pointing to Türkiye’s unique position as a trusted and neutral venue for dialogue.

Kremlin spokesman Dmitry Peskov on Thursday told reporters that President Putin chaired a strategic meeting on Wednesday night involving key figures from Russia’s security and diplomatic establishment.

“Before the departure of our delegation to Istanbul yesterday evening, President Putin held a meeting on preparations for the upcoming negotiations with the Ukrainian side,” Peskov said in Moscow.

The gathering included Foreign Minister Sergey Lavrov, newly appointed Defense Minister Andrey Belousov, Chief of General Staff Valery Gerasimov, and Security Council Secretary Sergey Shoygu, along with the heads of Russia’s intelligence and internal security agencies.

The meeting reflected the gravity Moscow attaches to the negotiations, which observers say could determine the next phase of the war or a potential diplomatic off-ramp.

Composition of Russian delegation revealed

According to an official decree, the Russian delegation to the Istanbul talks will be led by presidential aide Vladimir Medinsky.

Other members include Deputy Foreign Minister Mikhail Galuzin, Main Intelligence Directorate (GRU) head Igor Kostyukov, and Deputy Defense Minister Alexander Fomin. The delegation will be supported by a group of technical and legal experts.

The composition reflects a cross-section of Russia’s military, diplomatic, and intelligence leadership, suggesting Moscow is prepared to engage in serious and possibly wide-ranging discussions.

Türkiye’s role reaffirmed as diplomatic hub

The decision to hold the talks in Istanbul underscores Türkiye’s growing role as a diplomatic power broker. Ankara previously hosted Russian and Ukrainian delegations in March 2022, where a draft agreement was tentatively reached before the process stalled.

At the time, Ukrainian negotiator David Arakhamia claimed Kyiv withdrew from the talks following a visit from then-UK Prime Minister Boris Johnson, who reportedly discouraged any premature agreement with Moscow. The renewed talks now offer a second chance for diplomacy under changed regional and global circumstances.

While Ukraine has not yet officially confirmed the final composition of its delegation, sources close to the matter say President Volodymyr Zelenskyy has approved the talks and discussions will begin under international observation.

US Secretary of State Marco Rubio has also endorsed the initiative, saying Washington supports “any mechanism that results in a just peace.”

With NATO foreign ministers gathered simultaneously in Antalya, the diplomatic spotlight remains firmly on Türkiye — a country balancing its alliance commitments with a proven capacity to speak to all sides.

As the delegations convene in Istanbul, the world watches to see if this renewed effort can bring an end to one of the most dangerous conflicts of the 21st century."
5/15/2025 0:00,Politics,https://trt.global/world/article/abc6925dbac4,"AI in spotlight as Trump heads to UAEIf all the proposed chip deals in Gulf states, and the UAE in particular, come together, the region would become a third power centre in global AI competition after the United States and China.","US President Donald Trump was due to end a brief trip to Qatar with a speech to US troops on Thursday then fly to the United Arab Emirates, where leaders hope for US help to make the wealthy Gulf nation a global leader in artificial intelligence.

The US has a preliminary agreement with the UAE to allow it to import 500,000 of Nvidia's most advanced AI chips a year, starting this year, it was reported on Wednesday.

The deal would boost the country's construction of data centres vital to developing artificial intelligence models. But the agreement has provoked national security concerns among sectors of the US government, and the terms could change, sources said.

A string of business agreements has been inked during Trump's four-day swing through the Gulf region, including a deal for Qatar Airways to purchase up to 210 Boeing widebody jets, a $600 billion commitment from Saudi Arabia to invest in the US and $142 billion in US arms sales to the kingdom.

The trip has also brought a flurry of diplomacy. Trump made a surprise announcement on Tuesday that the US will remove longstanding sanctions on Syria and subsequently met with Syrian President Ahmed Alsharaa.

On Thursday, Trump will address US troops at the Al Udeid Air Base, which is in the desert southwest of Doha and hosts the largest US military facility in the Middle East. He then flies to Abu Dhabi to meet with UAE President Sheikh Mohammed bin Zayed Al Nahyan and other leaders.

AI is likely to be a focus for the final leg of Trump's trip.

Former President Joe Biden's administration had imposed strict oversight of exports of US AI chips to the Middle East and other regions. Among the Biden administration's fears were that the prized semiconductors would be diverted to China and buttress Beijing's military strength.

Trump has made improving ties with some Gulf countries a key goal of his administration. If all the proposed chip deals in Gulf states, and the UAE in particular, come together, the region would become a third power centre in global AI competition after the United States and China."
